"x"
85.17
65.11
63.28
59.71
72.45
66.31
74.21
50.11
54.41
64.86
63.93
55.09
50.27
28.65
24.2
24.36
54.45
67.29
57.23
35.4
40.39
32.46
75.45
84.81
74.46
59.68
59.25
83.17
81.84
82.84
90.98
99.76
86.2
54.73
55.68
47.17
81.5
87.16
58.94
63.44
56.29
64.12
74.06
63.03
50.79
49.53
55.89
76.56
76.47
82.68
102.07
99.62
89.27
67.76
61.2
61.29
103.85
115.97
78.16
73
78.18
42.75
47.18
84.32
72.83
89.5
98.31
97.13
65.49
68.98
58.59
29.54
36.62
35.92
63.11
54.25
67.01
57.27
67
83.81
89.02
48.28
66.04
71.08
76.23
39.61
37.07
41.33
97.93
94.7
99.59
95.26
91.18
93.43
72.26
106.23
89.06
62.23
48.74
76.97
75.47
97.57
74.82
69.21
66.87
50.01
25.14
24.3
27.94
65.5
70.4
67.57
40.73
48.77
44.95
93.58
99.85
88.25
51.3
59.29
50.57
46.66
44.69
42.79
80.89
93.72
79.04
43.95
58.76
40.16
38.27
40.94
99.94
81.24
98.97
48.84
53.46
50.77
57.61
47.76
78.33
72.93
57.14
60.34
37.6
31.19
95.22
113.23
93.56
44.13
42.62
38.15
70.62
70.96
44.23
51.17
45.16
80.22
88.68
82.3
61.54
57.49
85.85
91.7
93.37
69.86
76.24
75.33
73.64
71.85
63.67
78.25
94.84
89.49
85.79
49.76
55.38
77.45
68.04
25.33
28.77
27.65
52.01
52.71
59.54
33.82
36.33
41.71
82.53
85.7
60.92
82.98
70.91
82.39
78.87
77.7
64.59
54.29
91.04
93.28
84.87
73.65
72.18
75.32
54.33
64.43
82.64
79.45
80.05
95.4
77.82
75.4
82.35
97.6
96.01
93.6
98.93
85.22
58.09
58.68
54.28
82.72
77.81
74.33
21.81
58.03
61.32
37.55
75.44
75.04
91.31
58.93
67.13
67.16
75.2
78.46
71.26
72.75
42.24
40.44
30.82
70.64
65.7
67.42
107.62
109.24
102.98
117.39
108.15
131
158.22
106.06
87.13
107.06
93.01
94.29
90.56
61.86
61.56
80.74
80.99
76.93
70.42
80.51
77.15
71.65
69.33
85.15
88.16
105.86
108.36
120.61
51.36
64.63
66.11
67.22
59.67
155.01
154.97
153.82
65.72
76.89
77.32
63.39
60.54
65.47
80.03
69.57
114.22
104.98
100.88
103.35
100.6
55.8
58.67
66.75
85.52
125.65
88.8
82.41
106.4
107.86
112.08
100.78
100.47
77.03
80.82
79.39
53.66
51.44
88.67
42.13
77.38
51.47
38.2
84.7
86.14
74.62
82.36
94.15
89.58
75.61
68.69
84.31
85.35
72.41
99.46
87.2
64.41
54.82
71.93
50.18
57.54
80.48
60.33
72.99
82.76
78.39
87.09
80.93
81.21
68.6
77.01
65.96
234.38
243.62
242.21
223.07
99.95
88.94
66.89
58.62
55.2
114.97
105.67
131.03
110.65
99.05
98.34
121.39
76.99
83.06
102.84
101.18
106.72
59.04
70.2
97.04
100.89
125.1
134.95
103.87
81.33
88.01
91.25
39.91
43.49
49.24
102.4
111.85
101.87
89.05
61.71
59.87
58.17
69.9
71.17
65.38
81.49
43.76
37.73
54.6
69.04
46.82
41.78
43.36
88.79
87.6
84.82
75.13
81.11
67.32
75.98
64.81
69.31
58.75
72.59
57.9
57.65
47.19
76.13
42.91
56.5
80.25
91.83
57.05
74.66
68.29
38.13
61.65
37.19
34.1
66.99
60.31
78.28
84.09
56.4
62.99
77.78
72.5
67.5
58.01
50.34
101.64
109.49
104.86
60.08
50.6
49.69
74.31
86.16
49.4
48.47
52.18
89.1
103.72
104.11
46.94
42.55
113.18
108.27
51.38
82.07
81.45
38.35
33
80.38
86.22
84.45
37.08
37.74
44.76
39.86
35.86
38.59
71.27
55.34
71.81
35.71
29.71
33.04
61.19
65.73
38.69
32.17
68.48
81.83
79.9
68.1
44.65
39.49
81.76
75.48
91.03
100.9
102.58
82.08
56.98
49.98
113.98
98.38
89.78
19.38
16.74
21.05
39.75
94.67
93.48
67.07
44.28
52.99
77.23
74.76
30.95
29.8
28.16
102.24
112.31
79.76
67.7
114.66
113.49
94.66
42.89
45.65
85.59
79.05
83.39
55.61
42.66
62.5
59.6
27.26
30.7
62.66
44.11
42.94
49.21
94.11
89.79
102.7
37.63
36.57
31.4
88.65
93.18
84.13
37.84
45.45
42.37
109.94
104.02
111.7
75.79
80.36
89.33
87.94
77.66
39.95
37.88
35.65
77.06
75.71
71.82
66.69
51.13
87.15
72.11
40.95
37.03
120.75
104.84
56.63
42.65
91.39
87.69
41.86
30.34
34.69
30.39
62.29
60.88
76.33
77.56
74.98
48.07
46.35
21.97
23.46
22.3
102.83
121.81
101.41
94.77
100.62
91.29
111.37
120.76
69.67
72.63
67.27
63.06
48.25
69.77
128.44
123.7
118.08
81.05
85.03
103.18
110.58
100.4
64.66
92.65
139.27
135.79
142
101.62
107.26
112.82
38.76
38.28
35.25
105.75
107.61
95.54
46.84
48.52
60.17
77.96
59.64
55.22
55
94.9
143.92
132.66
80.71
106.7
84.62
86.94
111.26
106.45
43.78
46.19
45.26
90.35
87.23
58.82
60.38
79.91
51.52
49.8
92.6
129.44
67.71
60.73
119.04
111.38
124.27
41.62
45.13
37.26
71.3
65.28
62
82.22
97.98
100.72
96.48
61.4
68.71
21.1
29.59
31.08
92.03
99.38
95.5
32.29
28.67
29.1
34.87
45.99
41.68
53.93
93.42
90.02
105.26
53.12
51.74
55.77
84.36
77.62
84.63
75.26
68.25
78.84
39.01
38.11
38.3
117.48
90.79
99.73
69.54
83.38
53.34
64.36
38.62
36.4
39.21
113.52
75.41
29.46
28.14
29.93
33.05
42.27
34.33
49.96
45.87
41.4
43.26
47.42
92.34
88.75
69.72
72.79
109.76
113.62
94.36
82.79
85.83
88.59
85.09
51.57
66.21
64.49
44.04
41.72
114.87
95.85
45.67
47.92
58.13
108.08
134.57
114.63
122.45
137.95
134.41
31.29
32.6
73.84
94.86
26.52
22.23
23.47
52.32
63.92
45.68
48.38
114.78
108.75
75.16
96.66
39.13
38.48
83.2
71.8
73.78
18.8
15.47
21.31
99.49
109.91
112
121.65
94.71
94.43
151.5
132.8
103.71
56.44
60.56
59.05
45.73
138.39
140.22
149.16
85.42
67.14
100.86
76.95
65.91
59.59
92.14
103.56
95.74
68.88
122.83
103.79
35.73
38.47
35.74
81.57
40.03
42.12
63.23
54.46
57.36
66.76
49.92
46.26
44.18
40.66
90.45
103.17
87.22
45.46
50.71
84.4
103.43
91.08
91.05
85.21
53.05
54.32
36.83
34.67
43.51
46.59
39.63
98.37
128.79
132.62
66.94
66.14
68.4
94.34
92.92
98.15
50.25
44.54
48.91
36.08
28.03
31.63
89.17
120.87
81.35
53.94
42
52.2
75.87
77.65
88.08
80.96
77.16
81.61
105.93
99.68
95.7
113.35
91.16
72.65
86.32
98.21
94.97
92.01
77.24
95.27
81.95
115.91
91.8
70.76
86.86
91.67
22.22
21.98
99.53
103.4
98.4
79.11
76.11
71.72
23.02
82.11
76.9
74.83
50.89
59.08
95.43
96.05
93.93
71.35
89.09
77.73
86.35
78
69.84
69.09
67.4
120.47
124.23
131.27
15.44
15.18
15.21
62.64
52.23
57.53
33.78
31.39
30.24
27.5
23.4
28.01
64.65
83.37
55.57
76.6
64.1
74.12
14.89
14.57
14.92
57.11
56.99
67.66
75.14
54.16
90.95
69.28
55.14
77.98
59.07
88.06
67.37
78.86
82.42
85.45
73.9
75.82
81.46
80.02
79.58
65.41
72.96
54.23
56.37
53.23
49.58
52.24
46.36
75.66
63.12
45.32
47.32
45.41
56.75
50.37
64.01
62.71
82.24
92.16
107.44
74.42
83.34
79.5
40.47
41.95
33.15
29.86
35.45
112.25
109.27
59.11
62.48
64
51.45
74.59
65.62
64.13
65.03
31.74
31.98
83.36
99.96
119.77
89.83
99.79
82.85
48.97
55.79
44.14
25.45
32.61
108.21
106.36
101.22
69.52
59.52
66.7
126.08
130.85
104.65
57.03
49.97
47.44
71.77
72.82
71.15
44.87
47.05
41.2
73.12
67.59
74.02
35.21
119.52
112.84
58.52
66.2
54.43
105.43
120.73
127.57
45
49.05
43.5
83.92
85.31
54.21
110.47
97.75
99.43
80.8
74.79
95.95
91.54
104.36
61.78
47.99
62.49
83.53
91.85
73.89
148.5
116.05
179.63
114.94
88.76
99.77
94.2
81.14
70.9
92.8
79.32
74.07
78.54
89.3
84.97
69.69
67.89
63.69
128.42
130.15
114.53
84.12
87.4
82.83
28.84
39.1
25.65
92.71
96.71
49.52
47.1
55.83
146.76
119.53
129.36
102.8
80.41
78.47
71.37
79.27
74.78
64.99
64.58
115.76
90.81
72.48
67.06
58.69
96.42
63.04
62.9
63.87
67.46
87
77.75
83.64
71.25
177.1
128.71
151.85
113.24
65.42
54.75
43.08
49.91
86.98
56.84
81.08
90.55
72.38
77.72
75.21
54.04
102.51
101.63
103.77
65.02
61.7
74.53
56.68466302
61.59284267
65.73111179
54.56740905
66.01982824
62.65146965
56.49218539
60.34173805
55.52979722
55.4335584
45.71343792
51.87272219
60.82293214
53.98997615
50.62161757
91.33063702
65.8273506
70.83176907
92.29302519
75.16251582
75.83618754
76.7985757
62.55523084
64.38376835
69.8693809
90.36824886
65.34615652
73.14150067
82.09171062
70.63929144
32.43248122
31.59259259
36.90740741
31.83333333
53.68518519
34.72222222
42.42592593
32.42592593
36.51851852
33.55555556
38.2037037
35.91666667
34.63888889
33.25
34.62962963
29.38888889
68.85887333
61.68908149
74.20012765
58.80191699
69.48442564
71.12048552
52.25767745
51.3915281
59.76430515
53.41254325
78.04968032
70.06185854
48.36000538
77.27976979
30.79642134
27.7167792
27.04310749
27.42806275
26.85062985
23.00107718
26.65815222
32.04752595
22.61612192
31.1813766
31.27761542
28.871645
29.16036145
33.4911082
27.1393463
22.90483837
43.37037037
41.25925926
43.25925926
37.61111111
34.35185185
44.44444444
45.85185185
45.03703704
41.59259259
37.18518519
42
41.87037037
47.48148148
32.64814815
39.88888889
38.90740741
42.75925926
43.12962963
48.11111111
38.92592593
33.74074074
43.2962963
44.25925926
43.62962963
39.85185185
38.72222222
48.57407407
38.42592593
44.46296296
32.02777778
42.62962963
46.51851852
24.15594298
31.37385424
28.00549565
35.2234069
26.77845074
31.51821246
35.99331744
32.9136753
34.11666051
25.55140583
30.67612281
36.66698915
37.59088179
32.56721556
32.68270214
71.31296315
70.15809735
66.11606705
68.1370822
70.25433617
60.91917095
66.83785818
69.77314209
53.55690148
74.92191878
56.44406598
61.49660385
64.86496244
40.74074074
58.42230834
60.78015935
62.61404347
65.1028862
64.31693586
50.82478842
57.24338283
51.21776359
64.69943167
53.5756146
55.80247388
62.81315086
31.52783634
33.81591421
42.11651215
30.19974067
46.02140213
25.00284457
33.05803353
32.16301253
34.645974
37.21555041
26.35981189
33.75095301
26.70627163
30.66168699
23.70362055
31.70106621
28.35195539
18.24687964
35.97406967
27.37031946
21.22065908
37.5331385
32.24000359
36.41569892
39.1665251
44.55857212
40.61278064
27.72832786
19.25578324
44.94352739
20.487804878
19.2682926829
17.0731707317
19.756097561
17.3170731707
36.5853658537
41.9512195122
31.7073170732
33.1707317073
57.0731707317
70.487804878
57.8048780488
54.3902439024
53.4146341463
24.3902439024
23.6585365854
24.1463414634
34.3902439024
35.8536585366
29.0243902439
38.2926829268
36.3414634146
43.6585365854
46.8292682927
35.6097560976
60.487804878
46.3414634146
50.243902439
60
60.243902439
65.1219512195
60.9756097561
50.487804878
53.1707317073
56.8292682927
43.1707317073
64.1463414634
52.6829268293
48.5365853659
57.2413793103
58.981233244
72.3183391003
54.6153846154
51.3108614232
24.6341463415
27.8048780488
25.3658536585
25.6097560976
37.8048780488
46.0975609756
39.0243902439
47.0731707317
71.2195121951
68.5365853659
72.4390243902
62.9268292683
38.7804878049
28.2926829268
30.9756097561
35.3658536585
27.5609756098
39.2682926829
36.8292682927
45.6097560976
40.487804878
32.1951219512
37.5609756098
37.3170731707
58.4
33.2967032967
40.0602409639
37.4025974026
38.5245901639
40.7317073171
40.9756097561
36.0975609756
27.2727272727
21.5025906736
29.4845360825
37.2727272727
41.3333333333
67.8048780488
87.8048780488
60.7317073171
85.3658536585
82.4390243902
31.9512195122
32.6829268293
34.8780487805
35.1219512195
31.4634146341
45.3658536585
42.1951219512
26.8292682927
24.8780487805
30.487804878
75.6097560976
59.0243902439
70.7317073171
74.8780487805
66.0975609756
63.1707317073
58.2926829268
48.2926829268
71.7073170732
44.8780487805
54.1463414634
39.0510948905
26.1682242991
29.9837925446
22.2961730449
17.4740484429
57.3170731707
55.8536585366
62.4390243902
90.9756097561
59.756097561
74.3902439024
90
69.2682926829
28.8966725044
25.4368932039
27.0875763747
40.8906882591
32.6923076923
35.6215213358
32.2349570201
26.6153846154
29.1428571429
30.5832147937
75.1219512195
72.1951219512
80.7317073171
42.6829268293
40.243902439
38.5365853659
63.4146341463
45.8536585366
34.1463414634
41.4634146341
25.8536585366
30
41.7073170732
47.3170731707
33.4146341463
37.0731707317
28.7804878049
22.1951219512
23.4146341463
43.4146341463
28.0487804878
41.2195121951
38.0487804878
80.5839416058
74.0066225166
75.0759878419
76.4456981664
79.7193877551
101.951219512
118.048780488
106.585365854
93.9024390244
47.5609756098
86.5853658537
79.512195122
85.8536585366
77.8048780488
51.9512195122
51.7073170732
95.8536585366
94.8780487805
77.3170731707
87.5609756098
95.3658536585
111.219512195
128.048780488
125.609756098
29.512195122
69.756097561
55.3658536585
66.8292682927
64.8780487805
38.62
48.42
63.32
40.95
35.16
35.89
28.42
36.21
30.75
41.93
30.35
35.18
31.15
27.45
23.17
44.84
57.27
44.98
49.61
40.49
39.2
41.33
38.97
24.96
29.82
49.26
41.86
29.58
40.1
27.57
35.38
17.49
31.89
34.52
33.84
32.99
48.04
53.65
50.98
54.6
50.01
27.93
44.88
47.11
34.3
26.18
23.97
17.65
38.06
32.94
28.9
43.04
35.34
45.28
33.5
42.36
52.46
45.15
43.77
25.65
28.85
37.06
24.09
64.32
52.24
24.88
33.85
40.13
34.5
38.51
63.6
55.24
64.25
52.6
32.29
39.09
31.59
37.25
31.09
32.6
23.43
45.47
38.44
29.03
39.46
49.35
34.44
58.82
62.37
52.93
70.42
55.12
48.52974
46.23117
89.45579
46.88523
50.47021
78.95508
48.65746
100.75862
60.91718
28.8679
26.79258
26.2750299999999
101.5924
20.56264
58.58287
28.43933
31.84556
86.36722
44.35116
85.73376
113.30664
41.98203
56.5416
97.51253
49.76199
103.74135
31.35682
34.4074
59.55356
100.73466
125.42676
22.55466
41.53945
76.66437
41.94933
53.50317
26.47193
32.42879
33.25166
104.10348
44.76059
76.71971
100.35546
33.1549
109.71068
58.46057
47.40702
34.27989
105.31155
42.28173
84.07202
63.01652
98.84725
50.14364
42.99765
41.40214
58.36545
52.76137
59.73661
47.27304
44.57014
104.65483
61.98334
57.23015
48.68338
95.9897
45.77074
58.3905
56.94879
81.70148
54.45346
41.39008
58.6103
60.7463
34.68062
25.28074
24.06872
17.94858
21.3905
95.90628
34.58625
37.16259
25.39902
38.67992
40.72705
68.32991
30.21042
50.38685
90.75725
36.74944
35.98993
25.57118
105.24561
45.77444
34.47236
30.72639
29.64243
44.86385
55.86786
61.69318
80.32577
98.18694
35.51614
55.8632
58.03902
52.15705
184.43757
49.80002
68.16951
70.47363
125.34426
71.30004
31.55026
37.61397
60.34814
76.53328
119.03772
39.77614
110.29234
69.01142
68.12896
62.47866
29.82689
33.09491
39.99368
112.73679
55.94262
131.38494
30.7188
109.11077
96.70743
80.1694
55.65725
103.59411
27.43631
30.67586
99.96999
48.35743
148.3469
107.56253
54.48256
60.77918
159.18937
91.54912
100.00134
41.93913
58.10582
180.2409
90.96332
111.14078
39.893
58.73045
45.70581
80.9869
38.56356
66.79314
65.94212
143.28316
62.7005
85.63089
57.5164
121.03223
64.88597
84.7998
28.11511
92.0818
34.65608
70.44382
26.4381
91.58518
40.16152
73.70229
28.68068
92.57456
45.19345
77.86
61.57
79.78
97.75
80.08
85.93
79
100.88
74.15
71.51
88.91
81.12
73.81
93.02
55.84
79.63
90.26
74.69
81.96
81.57
80.24
91.26
76.34
78.43
75.15
60.67
75.42
83.37
90.5
72.1
87.09
89.96
78.74
82.96
80.23
76.33
75.55
75.71
78.03
74.96
76.19
92.83
85.48
77.39
72.57
57.97
82.74
85.89
83.14
112.26
89.17
101.42
80.25
85.38
77.85
74.45
41.43
42.95
32.24
36.87
35.39
39.98
38.07
29.57
37.11
44.34
36.27
27.22
40.7
55.09
41.94
40.81
55.17
36.22
61.53
48.18
58.29
58.17
66.51
52.07
52.81
60.59
52.75
60.31
57.25
63.95
54.76
59.32
49.08
43.57
27.17
44.16
35.46
40.29
30.17
44.85
45.22
34.24
38.91
29.37
35.14
37.91
33.53
38.95
33.26
44.56
31.39
44.96
46.1
36.26
43.66
39.19
37.51
38.03
33.47
46.86
52.96
53.09
58.09
55.79
47.34
47.35
46.46
45.83
47.37
47.83
50.79
48.61
40.54
67.58
79.14
48.85
56.81
62.06
75.07
66.36
79.18
79.16
63.67
72.21
70.09
68.18
42.72
51.67
53.41
34.96
48.64
49.38
52.23
44.83
38.63
65.71
71.86
58.64
74.84
76.18
75.04
51.2
66.97
75.34
46.13
66.52
60.62
50.65
60.1
80.17
54.42
67.08
67.88
85.49
81.11
56.63
71.27
59.07
67.38
67.22
72.98
59.93
82.56
69.4
87.72
44.53
46.67
42.96
43.77
34.15
38.54
47.59
56.21
32.41
61.87
64.72
89.92
81.21
63.12
64.18
65.88
64.15
72.72
80.99
69.46
76
75.16
82.39
58.05
27
26.61
31.84
33.68
25.87
44.62
28.33
41.87
33.55
40.2
43.32
30.12
34.5
27.35
35.33
31.2
27.47
28.86
29.34
35.17
23.04
65.19
66.2
73.05
52.59
61.18
55.03
59.8
69.1
63.87
63.23
65.85
64.06
61.48
65.67
69.39
48.86
32.39
32.11
45.08
59.75
43.02
43.14
50.36
36.79
34.54
46.63
40.97
36.52
32.53
33.78
35.27
43.53
37.25
41.12
39.72
39.86
43.35
45.34
30.78
32.56
36.74
34.33
32.32
42.93
35.55
31.34
31.16
38.69
84.97
79.38
82.7
85.87
71.81
98.84
91.64
87.19
53.1
65.24
82.84
83.64
81.4
49.32
47.55
47.91
41.76
37.86
63.32
58.34
49.09
41.85
49.36
57.42
54.77
42.88
47.16
52.93
34.16
43.15
61.94
47.2
36.21
41.02
50.84
34.67
23.99
39.13
36.32
38.94
30.7
36.85
37.2
49.23
